virus,treatment,material,temperature,humidity,time,dilution,replicate,virus_detect,comment,experiment_id,material_id,titer_id
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-4,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-4,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-4,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-4,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-5,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-5,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-5,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-5,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-6,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-6,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-6,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-6,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-7,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-7,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-7,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,1,-7,1,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,5
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-4,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,6
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-4,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-5,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-5,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-6,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.166666666666667,-7,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,7
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,0,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-1,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-2,2,0,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-2,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
SARS-CoV-2,Heat,DMEM uncovered plate oven,70,NA,0.333333333333333,-3,2,1,"uncovered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",1,1,8
